tweet_id,clean_text
864054421772267521,"@GaumigsJoks @lastguru_net @hansa_lv Vnk. dažs labs LV patriots, pārceļot RU kontekstā, maz atšķirtos no putinista. Arī tak saimn.uzplaukums, lepnums par valsti, духовные скрепы"
958238963457757185,Реновированный – лучше! Жильцы делятся опытом  https://t.co/ARLCKNMXn4  Ieskaties kā noritēja @RNParvaldnieks un… https://t.co/dXStxo11sw
951004235352756224,Nominācijā labākais piecgades žurnālists viennozīmīgi uzvar Юрий Дудь #Дудь. Uz doto brīdi labākā intervija: https://t.co/N8J2oJNiWV
978263377075109889,Apsveicam #hsriga2007 ar izcīnīto otro vietu 🥈turnīrā “Кубок Хорса” #hsriga #vienakomanda #lauvāsuzvarasspēks https://t.co/l5CTvt5VX7
939195868057686016,"Ко мне сегодня приехал малыш Bulciņa (Булочка), ему 4 месяца. Мы покушали и он изучает квартиру."
864472696251404288,"👀⚡️⚡️⚡️Uz priekšu, ""Ventspils""! Вперед, ""Вентспилс""! Come on FK ""Ventspils""! 💛💙 💪💪💪👏👏👏 https://t.co/0GVIOUFxWQ"
980115317224624128,"В общем, я отстоял своё право платить за подписку 169 рублей, вместо €6,99. Это было принципиально. Dievs, svētī Latviju!"
912212669465284608,"@LVAK_valoda @e_alma @meteozinas @BaibaBicena @meteozinas Pēc meteorol. vārdn.: viesulis — вихрь, vertiginous current; virpuļviesulis — смерч, dust devil. Vai 'tornādo' nav virsjēdziens?"
844600343480745994,☺ Классные детские носочки 😊 A wonderful baby socks 💖 Superīgas bērnu zeķītes https://t.co/CNXuX4Vh60
1012590422672191488,@Tele2Latvia Stilīga Избушка hipsteriem un pārāk dziļi mākslā esošajiem tāda patiktu!!😁
885212078801375232,"@LVAK_valoda 'Vēl 90.gados' no krievu 'еще в 90-ые', no kā var atpazīt padlatviešus. Prasās taču 'jau 90.gados'?"
805309557740359680,"Орала, когда латыш вчера по телефону сказал ""Es braucu pietnaškā"" 😂😂😂😂😂😂😂😂😂😂😂"
846064708985769984,2.аprīlī B.Brehts KRIETNAIS CILVĒKS NO SEČUĀNAS Izrāde divos cēlienos https://t.co/VDxaKXpYEk Pirkt biļeti https://t.co/Nm9jYyoTXM https://t.co/LSVgwQJN6v
831886569887895552,"Saistošā #filoloģija @RigasLaiks: Darba vieta / Занимательная #филология в ""Ригас лайкс"": Рабочее место https://t.co/UGGmfvbbGB"
979712408284430336,👀 Laipni lūgti! Добро пожаловать! Welcome! #FKV #Virslīga2018 #SynotTipLatvija #VENvsVAL👏👏👏💛💙 https://t.co/HHPujhGtsD
848555344523603970,"Jāsaka godīgi - LV izlase ir diezgan precīza ДинамоРига kopija. Cik ""labi"" spēlēja ДРг, ir zināms."
912411039697981440,“очень  skaļi” 😂😂😂 @kiril_few
1018807508075536384,🤦 Ar ko labāk sākt reformas veselības aprūpē? Pareizi! Ar bērnu slimnīcas slēgšanu! Sadzemdēs taču jaunus! 🤦C чего… https://t.co/ujavHJt8St
936526818752040965,"@jakuresliku @mansards_apg Pat padomju gados nekad literatūrā neesmu sastapis burtisko tulkojumu no krievu ""на борту"". Vienmēr ir bijis ""uz klāja""."
948299027346546693,"@mixnews_lv Stabu iela 89, Latgales priekšpilsēta, Rīga, LV-1009 помоему это горит оно."
856089795847749632,"📢 29.04  plkst.11.00 aicinām visus uz Alfarobot  meistarklasi! Ждём всех в субботу , 29 апреля в 11.00 на Lego - утро в @Mamkafe https://t.co/JwECb80sJq"
998114620626931712,🙂 Sestdienas vakarā ar skaistu mūsu atlētu uzvaru Klaipēdā beidzās tradicionālais jauno daudzcīņnieku mačs. Prieks par uzvaru komandu cīņā🏆 Bet vēl lielāks par diviem jauniem Latvijas rekordiem 🇱🇻️ - Оļegs Kozjakovs – 7594 p. un Kristīne Blaževiča – 5415 p. #VieglatlētiVar https://t.co/C9IMxSSa68
918720408370778112,"@ievale Citāti ir no Dokinsa un ""Mikrobu medniekiem"". Krievu valodā visos gadījumos (izņemot vienu) lietots saliktais saiklis ""вместо того чтобы""."
895904756287365121,@kursorslv Lielākos Baterijas patērētājApp jau pats var izfunktierēt - методом научного тыка😆
903258847627927553,"Saistošā #filoloģija @RigasLaiks : Kongress / Занимательная #филология в ""Ригас лайкс"": Конгресс https://t.co/R2TTBdyH3p"
902513405503959041,Jūrmalas Kultūras centrā būs skatāma tēlnieka Egona Peršēvica personālizstāde Бaидиес!:  https://t.co/wDjcLmg5NF
795261483793940480,"Ejot pa Barona ielu dziedājām белые розы,lai cik šķībi un nepareizi,tomēr &lt;3"
857219516450967553,"Ar Purvciemā, Lielvārdes ielā top jaunas bezmaksas stāvvietas, lai atslogotu pagalmus. В Пурвциемсе тоже строят новые бесплатные стоянки. https://t.co/dwc7xli9ZW"
952257639404228608,"@JanisTeresko @YouTube ТНТ, Comedy Club ir Gazprom Media īpašums - viss tiek pagriezts caur joku. Sobčaka ir vienkārši daļa no šī mehānisma."
929127409739354116,"@Latvijas_armija Sveiki draudzīgas Latvijas pašaizsardzības spēki! Redzu lielu progresu Savu ратном lietā. Tas man dod pārliecību, ka Jūs ne velti saņemat tādu lielu algu par Savu smago darbu. Bet ir divas problēmas. Pirmais, es domāju, ka reālā kaujā Jūs izkļūt mājās."
923796176637517824,@dblv Реформа ради реформы.Придется изучать всем grāmatvedību😋
823215006464544768,Mūsu dārgais - Леонид Ильич Брежнев. https://t.co/5XsQ1TyEEe
920577626296774656,LIVE! Dome balsos par spēļu automātu zāļu slēgšanu. Дума голосует за закрытие залов игровых автоматов.… https://t.co/6SMoKbvEsJ
919570063358877696,"🍒""Saskaņa"" aktīvisti brīvdienās stāda ķiršus pa visu Rīgu :) Активисты ""Согласия"" сажают вишни по всей Риге :) https://t.co/ofEHFg82M5 #riga https://t.co/EohgzOsugL"
989152897819643904,"@BrainStorm_LV Silly me, искал Brainstorm, а надо было Prāta Vētra"
1010899969518329856,"@Landeswehr Atejas - Отхожее. Kandžas - Самогоны. Pāļi - вговново Plostot  - сплавляться и бухать, plostnieki - бухари"
846805191328497666,Вейдемане: 9 мая в Латвии состоится «постыдная пьянка!= #Vesti.Lv Kad Visi šitie mēsli aizvērsies?
