tweet_id,clean_text
878515891184513024,Ūdens temperatūra astoņās galvaspilsētas šodien.   🏊 Сегодняшняя температура воды на восьми столичных пляжах. #riga #рига https://t.co/oD5Lc0Nqvs
956807682018758656,Для новых хозяев Royal Hotel Liepāja перемены - не самоцель  https://t.co/5kpEsBxXVn
984662690290421760,"Национальное объединение Visu Latvijai!—Tēvzemei un Brīvībai/LNNK сняло видео о том, как требование к знанию русского языка вынуждает молодых специалистов покидать Латвию, так... https://t.co/RQtY0Hgf6f"
967070302286082049,ФОТО: На Краста в Риге открыт новый автосалон Škoda https://t.co/jKTCAz8QWm
1008637163888668672,Руководство Domina Shopping в день обысков в ресторанах Vairāk saules получило неоднозначные э-мейлы от конкурентов ресторанной сети. #Mixnews #RadioBaltkom #новости https://t.co/r98J75gW8A
931466876655489026,No Melngalvju nama ņem nost stalažas :) С Дома Черноголовых снимают строительные леса :) #jaukudienuvisiem #riga #рига https://t.co/oG5zMg1XKg
903570246463877120,U13 Riga FC - Rēzekne FA 1-3 Обзор матча: https://t.co/VbGnbMGZUU на @YouTube
948136150761340928,Vairāk šādu saulainu dienu šogad! :) Побольше таких солнечных дней в этом году! :) #jaukudienuvisiem #riga #рига https://t.co/HjsaONl840
978511702269579264,"""Кемерово, мы скорбим вместе с тобой!!! Мы с вами, дорогие наши. Скорбим. Сердце в клочья...Горе должно объединять людей. Украина с Вами... Ļoti, ļoti žēl... šausmīga traģēdija. Asaras acīs. Turaties"", - пишут люди. #Эксклюзив #RadioBaltkom #Mixnews https://t.co/qGdmR0TRT4"
898414172492279808,⒈ Барселоне ⒉ Barselonā ⒊ #EuroBeachVolley ⒋ Rīgas ⒌ Baltijas 2017/8/18 08:16 EEST #trndnl https://t.co/dfW3egMQpQ
857186249991495680,Соцсети рассекретили нетрафарированные полицейские Škoda и Subaru https://t.co/5zxPX15Oud
969529002829467648,Как это делается? Этнографические ткани Limbažu Tīne https://t.co/hfA3hucqmK
1009180276159864832,СГД рассказало о проверках в Vairāk saules: Ранее нарушений не было https://t.co/cJVLfEZ95K
1011908250340601856,Фестиваль Rīgas Ritmi открывается сегодня бесплатным концертом https://t.co/4qCqYax4CS
968419035565248512,"Видео ""Meitenes. Futbols. Bella. - Amanda | Vasilisa | Līna | Elīza"" (https://t.co/k2Tdh0JSIa) на @YouTube добавлено"
923900850430447617,«Es tevi mīlu» и «Labvakar» -  это только начало https://t.co/Vp8kCnPyCL
867410010904678400,J.G.Herdera Rīgas Grīziņkalna vidusskola pēc rekonstrukcijas :) Гризинькалнская средняя школа им. И.Г. Гердера после реконструкции :) https://t.co/tDreT8ziWZ
964467375528693760,"🇱🇹 Brangieji lietuviai, sveikiname su šimtadienių! Sirsnīgi sveicieni Lietuvas simtgadē! От всей души поздравляю со… https://t.co/37HxN4VXlZ"
886127181419687936,"Rīdziniek, nepaliec mājās - palaidīsi vasaru! 🌞 Рижанин, не сиди дома - пропустишь лето! #riga #рига https://t.co/82VamHTM98"
869927484690771968,"Газета Latvijas Avīze обнаружила, что телеканал ""Россия 24"" в своем сюжете о солдатах НАТО в Латвии использовал... https://t.co/VPCqS9xLPa"
892267407468888065,"Rūjienas saldējums балует гурманов новым, шариковым мороженым https://t.co/xNBNvQ0RSe"
1006838596685455360,"«Мы ни в чем не виноваты!»: Совладелец Vairāk saules расскажет, кто заказал у них обыски https://t.co/hEUY84ikoy"
986276857862647808,"Latvijas dzelzceļš и аэропорт ""Рига"" поедут на выставку в Москву https://t.co/aoQdqhyC8E"
893473008475672577,Расследование: Бондарс давал миллионы Krājbanka фирмам Антонова https://t.co/8WM3u5K7jG
